facility_id,facility_name,county,hospital_type,teaching_rural,bed_size_category,licensed_beds,staffed_beds,occupied_beds,patient_days,discharges,operating_expense,net_patient_revenue,net_income,flag_zero_patient_days,flag_zero_beds,flag_negative_income,utilization_rate,cost_per_patient_day,revenue_per_patient_day,margin_per_patient_day,operating_margin,loss_driver
106364188,KINDRED HOSPITAL - RANCHO,San Bernardino,Comparable,Non-Teaching,50 - 99,55,51,49.379781420765,18073,550,42562677,44545004,2633477,False,False,False,0.9682310082502941,2355.0421623416146,2464.726608753389,145.71332927571515,0.05911946937977601,Profitable
106332172,KINDRED HOSPITAL - RIVERSIDE,Riverside,Comparable,Non-Teaching,1 - 49,40,38,36.9672131147541,13530,350,31091052,31590286,752496,False,False,False,0.9728213977566869,2297.9343680709535,2334.8326681448634,55.616851441241685,0.02382048709530518,Profitable
106370721,KINDRED HOSPITAL - SAN DIEGO,San Diego,Comparable,Non-Teaching,50 - 99,70,55,54.79234972677596,20054,401,43914255,39233462,-4354703,False,False,True,0.9962245404868356,2189.8002892191084,1956.390844719258,-217.14884811010273,-0.11099461475003149,Profitable
106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,Alameda,Comparable,Non-Teaching,50 - 99,99,70,68.6885245901639,25140,335,68278938,66185559,-1617471,False,False,True,0.9812646370023413,2715.9482100238665,2632.679355608592,-64.33854415274463,-0.024438427724090085,Profitable
106190196,KINDRED HOSPITAL - SOUTH BAY,Los Angeles,Comparable,Non-Teaching,50 - 99,62,44,42.4590163934426,15540,530,37734088,33432719,-3973462,False,False,True,0.9649776453055137,2428.190990990991,2151.397619047619,-255.6925353925354,-0.1188495018906479,Profitable
106301380,KINDRED HOSPITAL - WESTMINSTER,Orange,Comparable,Non-Teaching,100 - 149,109,84,82.42896174863388,30169,740,67166517,62939119,-3643104,False,False,True,0.9812971636742128,2226.342172428652,2086.2182704100237,-120.75653816831847,-0.057882983713197514,Profitable
106190661,L.A. DOWNTOWN MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,300 - 499,315,201,200.355191256831,73330,6591,123433308,146745288,26983883,False,False,False,0.9967919963026418,1683.2579844538388,2001.163071048684,367.97876721669166,0.18388244943169826,Profitable
106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,Los Angeles,PHF,Non-Teaching,1 - 49,16,16,15.472677595628417,5663,38,4614654,7232727,2618405,False,False,False,0.967042349726776,814.8779798693272,1277.1900052975454,462.3706515980929,0.3620218210918233,Profitable
106301234,LA PALMA INTERCOMMUNITY HOSPITAL,Orange,Comparable,Non-Teaching,100 - 149,138,49,47.931693989071,17543,3482,66289036,64555283,86181,False,False,False,0.978197836511653,3778.6602063501114,3679.8314427406945,4.912557715328051,0.0013349953093691805,Profitable
106191227,LAC/HARBOR - UCLA MEDICAL CENTER,Los Angeles,Comparable,Teaching,300 - 499,453,304,299.3497267759563,109562,18811,1466774845,1425861431,497569588,False,False,False,0.9847030486051194,13387.623856811668,13014.1968109381,4541.443091582848,0.3489606894346243,Profitable
106191231,LAC/OLIVE VIEW - UCLA MEDICAL CENTER,Los Angeles,Comparable,Teaching,300 - 499,355,189,184.57650273224,67555,11485,833446438,746813452,134588313,False,False,False,0.9765952525515343,12337.302020575828,11054.895300125823,1992.2775960328622,0.18021677654515522,Profitable
106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,Los Angeles,Comparable,Non-Teaching,150 - 199,158,102,101.754098360656,37242,2575,371600474,408014037,290409508,False,False,False,0.9975891996142745,9977.994576016326,10955.749879168681,7797.903120133183,0.7117635219986316,Profitable
106380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,San Francisco,LTC Emphasis,Non-Teaching,500 +,780,459,456.48087431694,167072,614,323669047,135558018,-128527481,False,False,True,0.9945117087515033,1937.3027616835855,811.3748443784716,-769.2939630817851,-0.9481363249203009,Profitable
106304583,LAGUNA TREATMENT CENTER,Orange,Comparable,Non-Teaching,50 - 99,93,68,67.16666666666667,24583,1801,15809083,18372406,2563323,False,False,False,0.9877450980392157,643.0900622381321,747.3622421998942,104.27217996176219,0.13952026751422758,Profitable
106380046,LANGLEY PORTER PSYCHIATRIC INSTITUTE,San Francisco,Comparable,Non-Teaching,50 - 99,56,23,19.4403669724771,6357,503,23663681,13731568,-9200726,False,False,True,0.8452333466294392,3722.460437313198,2160.0704734937863,-1447.337737926695,-0.6700419063576716,Low utilization
106364502,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,San Bernardino,Comparable,Non-Teaching,300 - 499,364,241,238.6857923497268,87359,17820,655051716,690601149,41824581,False,False,False,0.9903974786295717,7498.388443091153,7905.323424031869,478.76670978376586,0.06056257082769493,Profitable
106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,San Bernardino,Comparable,Teaching,500 +,571,503,495.344262295082,181296,29191,1728294011,1692986774,115579063,False,False,False,0.9847798455170617,9532.995824507987,9338.246701526785,637.5157918542053,0.06826932423513428,Profitable
106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,Riverside,Comparable,Non-Teaching,100 - 149,111,132,128.650273224044,47086,11131,339696377,313402507,-20543601,False,False,True,0.9746232820003334,7214.381705814892,6655.959457163488,-436.2995582551077,-0.06555021271734754,High cost structure
106420491,LOMPOC VALLEY MEDICAL CENTER,Santa Barbara,Comparable,Rural,150 - 199,170,125,114.17486338797816,41788,2541,158821673,154249592,7138572,False,False,False,0.9133989071038253,3800.6526514788934,3691.241313295683,170.82827606011296,0.04627935741962935,Profitable
106190198,LOS ANGELES COMMUNITY HOSPITAL,Los Angeles,Comparable,Non-Teaching,200 - 299,212,173,169.814207650273,62152,11103,316901202,314068028,-2370754,False,False,True,0.9815850153194972,5098.809402754538,5053.224803707041,-38.144452310464665,-0.007548536586474826,Profitable
106191228,LOS ANGELES GENERAL MEDICAL CENTER,Los Angeles,Comparable,Teaching,500 +,676,470,461.669398907104,168971,29121,1878636632,1841468974,488049298,False,False,False,0.9822753168236255,11118.100928561706,10898.136212722893,2888.361304602565,0.2650325934842495,Profitable
106560492,LOS ROBLES HOSPITAL AND MEDICAL CENTER,Ventura,Comparable,Non-Teaching,300 - 499,386,239,233.9945355191257,85642,16523,542951897,631076151,114694820,False,False,False,0.9790566339712372,6339.785350645711,7368.769423880806,1339.235655402723,0.18174481767098183,Profitable
106434040,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,Santa Clara,Comparable,Non-Teaching,300 - 499,394,314,285.729508196721,104577,15416,2578578529,2604252589,156061632,False,False,False,0.9099665866137611,24657.22414106352,24902.728028151505,1492.3131472503514,0.05992568948925407,Profitable
106121002,MAD RIVER COMMUNITY HOSPITAL,Humboldt,Comparable,Non-Teaching,50 - 99,78,42,10.2896174863388,3766,974,60492593,49506203,-10278879,False,False,True,0.2449908925318762,16062.82342007435,13145.566383430696,-2729.3890069038766,-0.20762810268442522,High cost structure
106260011,MAMMOTH HOSPITAL,Mono,Comparable,Rural,1 - 49,17,4,3.3961748633879782,1243,466,99629849,105991849,22735949,False,False,False,0.8490437158469946,80152.73451327434,85270.99678197908,18291.18986323411,0.21450657965217684,Profitable
106420493,MARIAN MEDICAL CENTER,Santa Barbara,Comparable,Non-Teaching,300 - 499,388,272,267.724043715847,97987,18038,747097563,870080787,137762269,False,False,False,0.9842795724847316,7624.455927827161,8879.553277475583,1405.9239388898527,0.15833273307298074,Profitable
106244027,MARIE GREEN PSYCHIATRIC CENTER - PHF,Merced,PHF,Non-Teaching,1 - 49,16,16,9.658469945355192,3535,457,6809603,12855098,6045495,False,False,False,0.6036543715846995,1926.3374823196605,3636.519943422914,1710.1824611032532,0.47027996208196937,Profitable
106211006,MARINHEALTH MEDICAL CENTER,Marin,Comparable,Non-Teaching,300 - 499,327,150,137.508196721311,50328,10220,599959100,630908911,22994165,False,False,False,0.9167213114754067,11920.980368780798,12535.942437609283,456.8861270068352,0.03644609324593927,Profitable
106050932,MARK TWAIN MEDICAL CENTER,Calaveras,Comparable,Rural,1 - 49,25,7,6.62841530054645,2426,781,84727354,84347241,997202,False,False,False,0.9469164715066357,34924.7131079967,34768.03009068425,411.0478153338829,0.011822579946628012,Profitable
106090933,MARSHALL MEDICAL CENTER,El Dorado,Comparable,Rural,100 - 149,111,48,45.4398907103825,16631,4380,332993554,332660026,8800982,False,False,False,0.9466643897996354,20022.4613071974,20002.40671036017,529.1913895736877,0.0264563858357902,Profitable
106191230,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",Los Angeles,Comparable,Non-Teaching,100 - 149,131,123,141.4617486338798,51775,9109,418339668,380195978,-10426129,False,False,True,1.1500955173486163,8079.954958957025,7343.234727184935,-201.37380975374217,-0.027423038651923876,High cost structure
106450936,MAYERS MEMORIAL HOSPITAL,Shasta,Comparable,Rural,100 - 149,115,93,84.6885245901639,30996,354,51022395,53660323,9108511,False,False,False,0.910629296668429,1646.0961091753775,1731.201542134469,293.86085301329206,0.16974387202253702,Profitable
106240924,MEMORIAL HOSPITAL LOS BANOS,Merced,Comparable,Rural,1 - 49,38,16,14.2814207650273,5227,1881,91000207,130943997,43448938,False,False,False,0.8925887978142063,17409.64358140425,25051.462980677254,8312.404438492444,0.33181313382392014,Profitable
106500939,MEMORIAL HOSPITAL MODESTO,Stanislaus,Comparable,Non-Teaching,300 - 499,419,325,294.934426229508,107946,22121,851359518,954332118,138382035,False,False,False,0.90749054224464,7886.901950975488,8840.828914457228,1281.9561169473625,0.1450040634595932,Profitable
106190521,MEMORIAL HOSPITAL OF GARDENA,Los Angeles,Comparable,Non-Teaching,150 - 199,172,137,132.989071038251,48674,5777,184828744,206136828,20268818,False,False,False,0.9707231462646059,3797.2787114270454,4235.050088342852,416.4198134527674,0.09832701025165673,Profitable
106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,Los Angeles,Comparable,Teaching,300 - 499,453,310,282.4535519125683,103378,17106,792990187,825365493,41106843,False,False,False,0.9111404900405429,7670.78282613322,7983.95686703167,397.63627657722145,0.049804411922512976,Profitable
106196168,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,Los Angeles,Comparable,Teaching,300 - 499,355,176,160.013661202186,58565,12914,532633894,454033372,-66066825,False,False,True,0.909168529557875,9094.747613762485,7752.640177580466,-1128.093998121745,-0.14551094495318287,High cost structure
106300225,MEMORIALCARE ORANGE COAST MEDICAL CENTER,Orange,Comparable,Non-Teaching,200 - 299,221,163,148.95355191256832,54517,12256,489903571,516515295,31625989,False,False,False,0.9138254718562473,8986.253297136673,9474.389548214318,580.1124236476695,0.061229530482732365,Profitable
106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,Orange,Comparable,Non-Teaching,200 - 299,252,136,123.69945355191255,45274,11146,425265115,449362395,35490411,False,False,False,0.9095548055287688,9393.142090383002,9925.396364359234,783.9027035384547,0.07897948603376123,Profitable
106334018,MENIFEE GLOBAL MEDICAL CENTER,Riverside,Comparable,Non-Teaching,50 - 99,84,44,40.0437158469945,14656,3329,63100959,48853017,-13867175,False,False,True,0.9100844510680569,4305.469364082969,3333.3117494541484,-946.1773335152839,-0.28385503806243945,Low utilization
106340947,MERCY GENERAL HOSPITAL,Sacramento,Comparable,Non-Teaching,300 - 499,313,205,187.6584699453552,68683,14120,732995820,778710394,60424105,False,False,False,0.9154071704651473,10672.15788477498,11337.745788623095,879.753432435974,0.0775950924317571,Profitable
106150761,MERCY HOSPITAL - BAKERSFIELD,Kern,Comparable,Non-Teaching,200 - 299,229,134,122.207650273224,44728,11021,407231662,439128405,56277896,False,False,False,0.9119973900986866,9104.6248882132,9817.751855660883,1258.2251833303524,0.12815817733311968,Profitable
106344029,MERCY HOSPITAL - FOLSOM,Sacramento,Comparable,Non-Teaching,100 - 149,106,81,74.5,27267,7670,257378513,302472314,109931068,False,False,False,0.9197530864197531,9439.194374151904,11092.981039351596,4031.6524736861406,0.363441752887175,Profitable
106240942,MERCY MEDICAL CENTER - MERCED,Merced,Comparable,Non-Teaching,150 - 199,186,140,127.398907103825,46628,10766,388851815,433584478,57451892,False,False,False,0.9099921935987499,8339.44872179806,9298.800677704383,1232.132881530411,0.13250449431448513,Profitable
106470871,MERCY MEDICAL CENTER - MT. SHASTA,Siskiyou,Comparable,Rural,1 - 49,25,8,6.34426229508197,2322,778,70001405,76465675,10645835,False,False,False,0.7930327868852463,30147.030577088717,32930.95391903532,4584.769595176572,0.13922371050801552,Profitable
106450949,MERCY MEDICAL CENTER - REDDING,Shasta,Comparable,Non-Teaching,200 - 299,266,188,184.095628415301,67379,13488,602177277,674194818,187063433,False,False,False,0.9792320660388352,8937.16554119236,10006.008073732171,2776.286869796227,0.27746198577278297,Profitable
106340950,MERCY SAN JUAN MEDICAL CENTER,Sacramento,Comparable,Non-Teaching,300 - 499,384,295,275.456284153005,100817,20570,806907840,819066725,25734315,False,False,False,0.9337501157728983,8003.6882668597555,8124.291786107502,255.2576946348334,0.03141907028392589,Profitable
106013687,MERRITT PERALTA INSTITUTE CDRH,Alameda,Comparable,Non-Teaching,1 - 49,24,8,6.88251366120219,2519,219,5681037,5386252,-294575,False,False,True,0.8603142076502738,2255.274712187376,2138.2500992457326,-116.94124652639937,-0.0546901630298768,Low utilization
106340951,METHODIST HOSPITAL - SACRAMENTO,Sacramento,Comparable,Non-Teaching,300 - 499,329,265,251.087431693989,91898,9862,381463353,378212257,3487356,False,False,False,0.9474997422414679,4150.942925852576,4115.5657032797235,37.94811638991055,0.009220631895068382,Profitable
106190958,METROPOLITAN STATE HOSPITAL,Los Angeles,State,Non-Teaching,500 +,1106,1042,821.2349726775956,300572,1601,394259038,394242269,0,False,False,False,0.7881333710917424,1311.6958266239037,1311.6400363307293,0.0,0.0,Profitable
106410852,MILLS-PENINSULA MEDICAL CENTER,San Mateo,Comparable,Non-Teaching,300 - 499,301,194,176.456284153005,64583,14191,863912125,896252550,66000856,False,False,False,0.9095684750154897,13376.772912376322,13877.530464673366,1021.9540126658718,0.07364091293240951,Profitable
106190524,MISSION COMMUNITY HOSPITAL - PANORAMA,Los Angeles,Comparable,Non-Teaching,100 - 149,145,119,112.775956284153,41276,5653,194186710,175648480,-12229608,False,False,True,0.9476971116315378,4704.591287915496,4255.462738637465,-296.2885938559938,-0.06962547014355035,Low utilization
106254005,MODOC MEDICAL CENTER,Modoc,Comparable,Rural,50 - 99,58,55,52.58469945355191,19246,340,43176501,43441334,7906901,False,False,False,0.9560854446100348,2243.4012781876754,2257.161695936818,410.8334718902629,0.18201331018057595,Profitable
106190541,MONROVIA MEMORIAL HOSPITAL,Los Angeles,Comparable,Non-Teaching,1 - 49,49,23,22.620218579235,8279,408,23251242,25605043,2431376,False,False,False,0.9834877643145653,2808.4602005073075,3092.770020533881,293.679913032975,0.09495691922876287,Profitable
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,San Bernardino,Comparable,Non-Teaching,100 - 149,122,30,30.3251366120219,11099,2919,58981507,61863426,5035462,False,False,False,1.0108378870673966,5314.128029552212,5573.783764303091,453.68609784665284,0.08139642961254684,Profitable
106190547,MONTEREY PARK HOSPITAL,Los Angeles,Comparable,Non-Teaching,100 - 149,101,44,42.6256830601093,15601,3131,111711913,115279720,6112643,False,False,False,0.9687655240933932,7160.561053778604,7389.251971027498,391.8109736555349,0.05302444350142419,Profitable
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,Los Angeles,Comparable,Non-Teaching,200 - 299,277,199,193.808743169399,70934,242,66459821,33367302,8123869,False,False,False,0.9739132822582864,936.9247610454789,470.3992725632278,114.52715200045112,0.24346796153911396,Profitable
106361266,MOUNTAINS COMMUNITY HOSPITAL,San Bernardino,Comparable,Rural,1 - 49,37,23,22.1475409836066,8106,271,37119831,34516389,3682474,False,False,False,0.9629365645046348,4579.30310880829,4258.1284233900815,454.28990870959785,0.10668769551762787,Profitable
106281266,NAPA STATE HOSPITAL,Napa,State,Non-Teaching,500 +,1418,1284,1093.13114754098,400086,855,480453560,480444127,0,False,False,False,0.8513482457484268,1200.8757117219798,1200.8521342911274,0.0,0.0,Profitable
106274043,NATIVIDAD MEDICAL CENTER,Monterey,Comparable,Non-Teaching,150 - 199,172,138,130.469945355191,47752,9023,419467901,408100521,6958780,False,False,False,0.9454343866318188,8784.300154967332,8546.249811526219,145.72750879544313,0.017051632237440835,Profitable
106514033,NORTH VALLEY BEHAVIORAL HEALTH - PHF,Sutter,PHF,Non-Teaching,1 - 49,16,16,15.8661202185792,5807,138,6138634,6144320,2114,False,False,False,0.9916325136612,1057.1093507835371,1058.0885138625797,0.3640433959014982,0.0003440576011666059,Profitable
106481357,NORTHBAY MEDICAL CENTER,Solano,Comparable,Non-Teaching,200 - 299,204,140,134.885245901639,49368,10531,777761009,550674021,36816893,False,False,False,0.9634660421545642,15754.355230108573,11154.472958191542,745.7643210176633,0.0668578716191153,Profitable
106141273,NORTHERN INYO HOSPITAL,Inyo,Comparable,Rural,1 - 49,25,8,5.937158469945355,2173,803,115925347,116704619,3003387,False,False,False,0.7421448087431693,53348.06580763921,53706.68154624943,1382.1385181776345,0.025734945418055818,Profitable
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,300 - 499,394,241,228.254098360656,83541,15397,539769835,566550855,39867571,False,False,False,0.9471124413305229,6461.136866927616,6781.710238086688,477.2216157335919,0.07036891860307933,Profitable
106214034,NOVATO COMMUNITY HOSPITAL,Marin,Comparable,Non-Teaching,1 - 49,47,19,17.5327868852459,6417,1908,107865567,114915893,9961036,False,False,False,0.9227782571182054,16809.34502103787,17908.04004986754,1552.28860838398,0.08668109988929033,Profitable
106500967,OAK VALLEY HOSPITAL DISTRICT,Stanislaus,Comparable,Rural,150 - 199,150,100,90.5355191256831,33136,684,83265773,77162372,10060767,False,False,False,0.905355191256831,2512.8492576050216,2328.6568083051666,303.62044302269436,0.13038436661848601,Profitable
106198495,OCEAN VIEW PSYCHIATRIC HEALTH FACILITY,Los Angeles,PHF,Non-Teaching,50 - 99,79,27,27.3087431693989,9995,898,17349010,11002537,-6368386,False,False,True,1.0114349321999592,1735.7688844422212,1100.8041020510254,-637.1571785892946,-0.5788106870260923,Profitable
106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,Orange,Comparable,Non-Teaching,200 - 299,256,153,139.368852459016,51009,9385,235955255,236651091,1531211,False,False,False,0.9109075324118694,4625.757317336156,4639.3987531612065,30.01844772491129,0.00647033146363141,Profitable
106040802,ORCHARD HOSPITAL,Butte,Comparable,Rural,1 - 49,24,17,16.6366120218579,6089,543,30111118,29644572,732877,False,False,False,0.9786242365798765,4945.166365577271,4868.545245524717,120.36081458367548,0.024722131255597145,Profitable
106040937,OROVILLE HOSPITAL,Butte,Comparable,Non-Teaching,200 - 299,279,221,219.131147540984,80202,12362,406279336,413034971,32077055,False,False,False,0.9915436540316017,5065.700805466198,5149.933555272936,399.95330540385527,0.07766183798514242,Profitable
106331226,PACIFIC GROVE HOSPITAL,Riverside,Comparable,Non-Teaching,50 - 99,68,66,65.6065573770492,24012,3114,25634082,28045026,2419402,False,False,False,0.9940387481371091,1067.5529735132434,1167.9587706146926,100.75803764784274,0.0862684883943413,Profitable
106190696,PACIFICA HOSPITAL OF THE VALLEY,Los Angeles,Comparable,Non-Teaching,200 - 299,231,149,135.707650273224,49669,3006,117756017,111529382,2192131,False,False,False,0.9107895991491544,2370.815136201655,2245.4525357869093,44.13479232519278,0.01965518826240784,Profitable
106196405,PALMDALE REGIONAL MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,150 - 199,184,131,144.669398907104,52949,10192,287588023,274706384,-11478387,False,False,True,1.1043465565427788,5431.415569699145,5188.131673874861,-216.78194111314662,-0.041784201855316186,Profitable
106331288,PALO VERDE HOSPITAL,Riverside,Comparable,Rural,1 - 49,25,4,3.65573770491803,1338,409,26696767,11570104,-14757137,False,False,True,0.9139344262295075,19952.740657698057,8647.31240657698,-11029.250373692077,-1.2754541359351652,High cost structure
106374382,PALOMAR MEDICAL CENTER,San Diego,Comparable,Non-Teaching,200 - 299,292,224,221.887978142076,81211,19076,592149272,573451157,368176,False,False,False,0.9905713309914107,7291.490955658716,7061.249793747153,4.533573038135228,0.0006420354994592852,Profitable
106370977,PALOMAR MEDICAL CENTER POWAY,San Diego,Comparable,Non-Teaching,150 - 199,182,158,156.475409836066,57270,5660,195030378,175725722,-4112227,False,False,True,0.9903506951649748,3405.454478784704,3068.373005063733,-71.80420813689541,-0.023401394816861244,Profitable
106374572,PALOMAR REHABILITATION INSTITUTE,San Diego,Comparable,Non-Teaching,50 - 99,52,42,41.58743169398907,15221,1271,29606775,39689431,10171961,False,False,False,0.9901769450949778,1945.1267985020695,2607.5442480783126,668.2846724919519,0.2562889097603843,Profitable
106370759,PARADISE VALLEY HOSPITAL,San Diego,Comparable,Non-Teaching,200 - 299,291,128,127.434426229508,46641,7417,154644189,157810490,11772452,False,False,False,0.9955814549180313,3315.627645204863,3383.5142900023584,252.4056516798525,0.07459866577944217,Profitable
106454013,PATIENTS' HOSPITAL OF REDDING,Shasta,Comparable,Non-Teaching,1 - 49,10,5,0.42896174863388,157,58,13507038,9544367,-3931102,False,False,True,0.08579234972677599,86032.08917197453,60792.14649681529,-25038.866242038217,-0.41187665981410815,High cost structure
106361768,PATTON STATE HOSPITAL,San Bernardino,State,Non-Teaching,500 +,1287,1315,1339.1393442622953,490125,1011,455214872,530311785,75097165,False,False,False,1.0183569157888177,928.7730109665902,1081.9929303749043,153.22043356286662,0.14160945904681338,Profitable
106491001,PETALUMA VALLEY HOSPITAL,Sonoma,Comparable,Non-Teaching,50 - 99,80,20,18.1338797814208,6637,1600,95309170,83561775,-11045227,False,False,True,0.9066939890710399,14360.278740394757,12590.293054090704,-1664.1896941389182,-0.13218037792998055,High cost structure
106190243,PIH HEALTH DOWNEY HOSPITAL,Los Angeles,Comparable,Non-Teaching,150 - 199,199,88,84.4918032786885,30924,9092,220227132,218200327,40827100,False,False,False,0.9601341281669147,7121.560341482344,7056.018852671064,1320.239943086276,0.18710833554342016,Profitable
106190392,PIH HEALTH GOOD SAMARITAN HOSPITAL,Los Angeles,Comparable,Non-Teaching,300 - 499,408,163,157.084699453552,57493,12261,405871102,359485334,-7824110,False,False,True,0.9637098125984784,7059.487276711948,6252.680048005845,-136.08804550119146,-0.021764754386336106,High cost structure
106190631,PIH HEALTH WHITTIER HOSPITAL,Los Angeles,Comparable,Non-Teaching,500 +,533,301,290.751366120219,106415,22884,890460987,868608547,149730173,False,False,False,0.9659513824591994,8367.81456561575,8162.463440304468,1407.0401071277545,0.1723793456985175,Profitable
106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,Imperial,Comparable,Non-Teaching,200 - 299,206,131,130.745901639344,47853,5706,157751653,157855735,9738379,False,False,False,0.9980603178575878,3296.5885733391847,3298.7636093870815,203.50613336676906,0.06169163888787443,Profitable
106320986,PLUMAS DISTRICT HOSPITAL,Plumas,Comparable,Rural,1 - 49,16,2,1.68306010928962,616,282,42301278,39238985,633621,False,False,False,0.84153005464481,68670.90584415584,63699.65097402597,1028.6055194805194,0.016147741843985007,Profitable
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,300 - 499,427,254,247.3579234972678,90533,21638,801567067,812200605,27156629,False,False,False,0.9738500925089283,8853.866181392421,8971.321010018446,299.9638695282383,0.03343586403755511,Profitable
106541123,PORTERVILLE STATE HOSPITAL,Tulare,State,Non-Teaching,500 +,607,197,179.901639344262,65844,153,69586896,198292303,128721645,False,False,False,0.9132062910876244,1056.8449061417896,3011.5470354170466,1954.9487424822307,0.6491509909993833,Profitable
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,300 - 499,378,288,263.601092896175,96478,16623,614110555,631826328,48925257,False,False,False,0.9152815725561632,6365.291102634797,6548.9161052260615,507.11309314040506,0.07743466017769364,Profitable
106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,Los Angeles,Comparable,Non-Teaching,300 - 499,356,209,191.562841530055,70112,7045,239376487,210180721,-26001469,False,False,True,0.9165686197610288,3414.201377795527,2997.785272136011,-370.8561872432679,-0.12371005711794089,Low utilization
106190470,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,Los Angeles,Comparable,Non-Teaching,300 - 499,441,281,256.4617486338798,93865,17344,577571256,536884338,-26329955,False,False,True,0.9126752620422768,6153.212123794811,5719.750045277792,-280.50876258456293,-0.04904213652065969,Low utilization
106301262,PROVIDENCE MISSION HOSPITAL,Orange,Comparable,Non-Teaching,500 +,504,239,217.73497267759564,79691,18697,870892713,847307076,-14594381,False,False,True,0.9110249902828269,10928.369740623157,10632.40611863322,-183.1371296633246,-0.017224429505413454,High cost structure
106281047,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,Napa,Comparable,Non-Teaching,150 - 199,198,68,61.9016393442623,22656,6084,353698823,342575327,1524617,False,False,False,0.9103182256509161,15611.706523658193,15120.733006709039,67.29418255649718,0.004450457694520423,Profitable
106121051,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,Humboldt,Comparable,Rural,1 - 49,20,12,10.7595628415301,3938,852,53097380,51117601,1073627,False,False,False,0.896630236794175,13483.336719146775,12980.599542915186,272.63255459624173,0.021003078763418493,Profitable
106491064,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,Sonoma,Comparable,Non-Teaching,300 - 499,329,172,163.58196721311475,59871,11788,744353964,692970706,-32207683,False,False,True,0.9510579489134579,12432.629553540111,11574.396719613836,-537.9513119874397,-0.046477697716705506,High cost structure
106190756,PROVIDENCE ST. JOHN'S HEALTH CENTER,Los Angeles,Comparable,Non-Teaching,200 - 299,237,151,137.680327868852,50391,11722,538756596,464193612,-49738368,False,False,True,0.9117902507870994,10691.524200750135,9211.83568494374,-987.0486396380306,-0.10715004841557363,High cost structure
106301340,PROVIDENCE ST. JOSEPH HOSPITAL,Orange,Comparable,Non-Teaching,300 - 499,463,269,251.079234972678,91895,21374,968350834,915500527,-24983910,False,False,True,0.933380055660513,10537.579128353012,9962.462886990586,-271.8745307144023,-0.02728989144536014,High cost structure
106121080,PROVIDENCE ST. JOSEPH HOSPITAL - EUREKA,Humboldt,Comparable,Non-Teaching,150 - 199,153,110,100.360655737705,36732,6776,392496328,383561926,-3863798,False,False,True,0.9123695976155001,10685.405858651857,10442.17374496352,-105.18888162909724,-0.010073465946669587,High cost structure
106190758,PROVIDENCE ST. JOSEPH MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,300 - 499,392,236,214.784153005465,78611,16232,561847020,577338757,30737344,False,False,False,0.9101023432434957,7147.180674460317,7344.248985510933,391.0056353436542,0.0532397030812882,Profitable
106301342,PROVIDENCE ST. JUDE MEDICAL CENTER,Orange,Comparable,Non-Teaching,300 - 499,320,252,229.508196721311,84000,16031,947607829,909569684,-1000289,False,False,True,0.9107468123861548,11281.045583333333,10828.210523809525,-11.908202380952382,-0.0010997387199637582,High cost structure
106361343,PROVIDENCE ST. MARY MEDICAL CENTER,San Bernardino,Comparable,Rural,200 - 299,213,167,155.505464480874,56915,12654,398516584,385668526,8686894,False,False,False,0.9311704459932575,7001.960537643855,6776.2193797768605,152.6292541509268,0.022524249230542602,Profitable
106190517,PROVIDENCE TARZANA MEDICAL CENTER,Los Angeles,Comparable,Non-Teaching,200 - 299,204,156,142.34699453551912,52099,13569,470139656,344958824,-106435817,False,False,True,0.9124807342020456,9023.966985930632,6621.217758498244,-2042.9531660876407,-0.30854643973392026,High cost structure
